id,title,link,content,gold_label
6,آر رحمان بہتان تراشی قانونی کارروائی دھمکی,https://jang.com.pk/news/1413994,آسکر ایواڈ یافتہ موسیقار آر رحمان بہتان لگانے قانونی کارروائی دھمکی سچائی نہیں۔ بھارتی میڈیا رپورٹس آر رحمان سائرہ بانو  سالہ ازدواجی زندگی روز طلاق اعلان کیا۔ بھارت نامور موسیقار اے آر رحمان صاحبزادے امین زیرگردش افواہوں مایوس قرار دیا۔ سماجی رابطے ویب سائٹ اعلان جذباتی تناؤ حوالہ ذاتی زندگی عدم مداخلت اپیل کی۔ انٹرنیٹ ہتک آمیز افواہیں منظر عام آئیں پیش نظر آر رحمان بہتان لگانے خلاف قانونی اقدام فیصلہ ہے۔ قانونی ٹیم من گھڑت کہانیوں مبنی ہتک آمیز مواد ہٹانے مطالبہ نوٹس جاری ہے۔ آر رحمان وکیل ہتک آمیز مواد ہٹایا ہتک عزت مقدمہ دائر گا۔ آسکر ایوارڈ یافتہ بھارتی موسیقار آر رحمان بینڈ ممبر گٹارسٹ موہنی ڈے طلاق جڑی افواہوں خاموشی توڑ ۔ کلائنٹ پروگرام انٹرویوز سچائی نہیں موسیقار ساکھ خاندان نقصان پہنچایا ہے۔ وکیل کہنا  نفرت انگیز قابل اعتراض مواد ہٹادیا بصورت دیگر قانونی کارروائی کےلیے تیار رہیں۔ سماجی رابطے ویب سائٹ آر رحمان خط شیئر شادی خاتمے خبر آنے میڈیا پلیٹ فارمز یوٹیوبرز نجی زندگی متعلق من گھڑت کہانیاں تراشی آگاہی پھیلانے نام گیا۔,entertainment
91,پی ٹی ملک غیر رجسٹرڈ وی پی این بلاک شروع کردیئے,https://urdu.samaa.tv/2087324512,پاکستان ٹیلی کمیونکیشن اتھارٹی  پی ٹی  ملک غیر رجسٹرڈ وی پی این بلاک شروع کردیئے۔ ملک گذشتہ فری وی پی اینز استعمال مشکل کیوں  پتہ چل  پاکستان ٹیلی کمیونیکیشن اتھارٹی وائٹ لسٹنگ غیر رجسٹرڈ وی پی اینز بندش شروع کردی پی ٹی ذرائع کہنا بندش عارضی بزنس ملک وی پی اینز پابندی نہیں۔ ویب منیجمنٹ سسٹم وی پی این بندش کامیاب تجربہ کرلیا مقصد وی پی اینز وائٹ لسٹنگ عمل تیز ۔ پی ٹی ذرائع چین روس ایران ترکی دیگر ممالک غیر رجسٹرڈ وی پی اینز بلاک شامل ہیں یو ای قطر سعودی عرب غیر رجسٹرڈ وی پی اینز بلاک  ممالک بزنس استعمال وی پی اینز اجازت پاکستان شامل ۔ پاکستان ٹیلی کمیونکیشن اتھارٹی ذرائع کہنا غیررجسٹرڈ وی پی اینز سیکیورٹی رسک ہیں اُن حساس ڈیٹا غیرقانونی مواد رسائی ہوسکتی ہے۔ واضح پی ٹی وی پی اینز رجسٹریشن  شروع   زائد کمپنیوں   بھگ وی پی اینز رجسٹر ۔ غیر رجسٹرڈ وی پی اینز بندش حوالے سماء ترجمان پی ٹی ٹیلی فون رابطہ مؤقف گریز ۔,science-technology
478,بھارت منی پور ہنگامے پھوٹ پڑے وزیراعلیٰ وزرا گھروں حملے توڑ پھوڑ,https://jang.com.pk/news/1411933,بھارت شورش زدہ شمال مشرقی ریاست منی پور ہنگاموں زد آگئی ہے۔ دارالحکومت امپھال بھارتی میڈیا مظاہرین وزیراعلیٰ  وزرا  ارکان پارلیمنٹ گھروں حملہ توڑ پھوڑ کی۔ بھارتی میڈیا ہنگاموں ریاستی دارالحکومت امپھال غیر معینہ مدت کرفیو نافذ متعدد اضلاع انٹرنیٹ سروس معطل ہے۔ بھارتی میڈیا پُرتشدد ہنگاموں ریاست آرمڈ فورسز اسپیشل پاورز ایکٹ نافذ ہے۔ بھارتی میڈیا ہنگامے گذشتہ روز  لاپتا لاشیں ملنے شروع ہوئے۔ واضح منی پور گزشتہ برس مئی شروع نسلی فسادات  ہلاک ہیں۔,international
63,سمیر احمد چیمپئنز ٹرافی ٹورنامنٹ ڈائریکٹر مقرر,https://urdu.samaa.tv/2087325000,پاکستان کرکٹ بورڈ  پی بی  چیف آپریٹنگ آفیسر  ای او سمیر احمد سید انٹرنیشنل کرکٹ کونسل   چیمپئنز ٹرافی  ٹورنامنٹ ڈائریکٹر مقرر گیا۔ حوالے پی بی چیئرمین محسن نقوی کہنا سمیراحمد غیر معمولی منظم پروفیشنل انتظامی مہارت کرکٹ غیر متزلزل جذبہ موجود چیمپیئنز ٹرافی  پاکستان عالمی معیار کرکٹ میزبانی صلاحیت ظاہر گی۔ محسن نقوی کہنا دنیا کھلاڑیوں شائقین خوبصورت تجربہ ہوگا کھیل ملک جذبے مشہور مہمان نوازی دیکھ سکیں گے۔ سمیر احمد سید تقرری ردعمل ٹورنامنٹ اہم ذمہ داری سنبھالنے ُپرجوش اعزاز سمجھتا ۔ کہنا چیمپئنز ٹرافی پچھلے ایڈیشنز معیار مقرر معیار کسر چھوڑیں گے۔,sports
57,کپل شرما شو قانونی نوٹس سلمان خان ٹیم شو لاتعلقی اظہار,https://urdu.geo.tv/latest/386758-,بھارت معروف کامیڈین کپل شرما شو دی گریٹ انڈین کپل شو قانونی نوٹس گیا۔ میڈیا رپورٹس دی گریٹ انڈین کپل شو نیٹ فلکس نشر خلاف قانونی چارہ گوئی نوٹس بھیجا ہے۔ رپورٹس بتایا کپل شرما شو نوبیل انعام یافتی شاعر رابندر ناتھ ٹیگور توہین میراث نقصان پہنچایا ہے۔ کپل شرما شو سلمان خان پروڈکشن کمپنی جوڑا پروڈکشن ٹیم شو لاتعلقی اظہار ہے۔ پروڈکشن کمپنی قانونی ایڈوائزر واضح ہمارا نیٹ فلکس جاری گریٹ انڈین کپل شو تعلق ہے۔ میڈیا رپورٹس بتایا ہےکہ سلمان خان قانو نی نوٹس موصول ٹیم کہنا ہےکہ نیٹ فلکس شو وابستہ نوٹس غلط بھیجا گیا۔,entertainment
650,متحدہ عرب امارات جدید خصوصیات آراستہ شناختی کارڈ حیران فوائد,https://www.express.pk/story/2733547/uae-id-card-digital/,متحدہ عرب امارات رہائشیوں جدید خصوصیات حامل شناختی کارڈ متعارف کرایا ہے۔ عرب میڈیا اماراتی شہریوں جدید شناختی کارڈ شہریوں شناخت استعمال ہوگا دیگر اہم حیران فوائد ہیں۔ کارڈ الیکٹرانک چپ لیس کارڈ ہولڈرز معلومات مضبوط حصار محفوظ ہے۔ متحدہ عرب امارات شناختی کارڈ صحت دیکھ بھال رسائی سفری سہولتیں پیٹرول خریداری استعمال سکے گا۔ جدید خصوصیات حامل شناختی کارڈ ملک داخل ملک عمل ای گیٹس بآسانی انجام سکیں گے۔ امیگریشن کاؤنٹر رش ہوگا۔ ایمریٹس ڈی مدد متحدہ عرب امارات رہائشیوں دنیا مقامات ویزا سفر سہولت حاصل ہوگی۔ متحدہ عرب امارات پیٹرول اسٹیشنوں شناختی کارڈ استعمال قیمت ادائیگی ممکن ہوسکے گی۔ کارڈ  والیٹ لنک ہوگا۔ شناختی کارڈ بدولت متحدہ عرب امارات رہائشیوں ہیلتھ انشورنس کارڈ ہوگی ہیلتھ کیئر معلومات کارڈ محفوظ ہوگی۔ ایمریٹس ڈی متحدہ عرب امارات رہائشی ویزا حیثیت ویب سائٹس چیک ہیں۔ شناختی کارڈ حامل عائد سفری پابندیاں چیک کرسکیں گے۔ شخص شبہ سفری پابندی عائد ایمریٹس ڈی دبئی پولیس ایپ  ویب سائٹ تصدیق کرسکتے ہیں۔ جدید شناختی کارڈ خاصیت آن لائن سرکاری خدمات رسائی حاصل کرلینا ہے۔ وزارت داخلہ وزارت انسانی وسائل خدمات آسان محفوظ رسائی شامل ہے۔ شناختی کارڈ متحدہ عرب امارات رہائشی ڈرائیونگ لائسنس حاصل کرسکیں گے۔,international
106,سعودی عرب تولہ سونا پاکستانی روپے کتنے ہے,https://urdu.geo.tv/latest/386923-,سعودی عرب جمعے روز سونے قیمتوں معمولی رد بدل دیکھا گیا۔ رئیل اسٹیٹ فارن ایکسچینج نظر خبر ایجنسی ایف ایکس اسٹریٹ جمعے روز مملکت سعودی عرب سونے قیمتوں معمولی اضافہ دیکھا گیا۔ ایف ایکس اسٹریٹ سعودی عرب  قیراط سونے گرام قیمت  اعشاریہ  ریال برقرار گزشتہ روز  اعشاریہ  ریال تھی۔ سعودی عرب تولہ سونا  اعشاریہ  ریال روز  اعشاریہ  اعشاریہ  ریال تھی۔ سعودی عرب جمعے روز  گرام سونے قیمت  اعشاریہ  رہی۔ سعودی ریال پاکستان  روپے  پیسے برابر ہے اعتبار سعودی عرب تولہ سونا پاکستانی کرنسی  لاکھ   روپے بنتا ہے۔,business
29,فردوس جمال بیٹے یوٹیوبرز آخری وارننگ,https://jang.com.pk/news/1413232,پاکستان شوبز انڈسٹری سینئر اداکار فردوس جمال بیٹے بازل فردوس یوٹیوبرز خبردار دیا۔ فردوس جمال آج فیملی انٹرویوز میڈیا خصوصی توجہ مرکز بنے ہیں۔ اُنہوں عرصہ انٹرویو انکشاف کینسر شکار گھر دوری اخیتار ہوں۔ ازاں فردوس جمال بیٹے حمزہ فردوس پوری فیملی وضاحتی بیان آیا اُنہوں والدین شادی  سال علیحدگی ہوجانے اعلان تھا۔ فردوس جمال حالیہ انٹرویو اہلیہ علیحدگی خبروں تردید بتایا اہلِ خانہ گھر نکالا ہوں آج اصل بات بتائی اہلیہ اختلاف گھر عورت ہوا۔ اداکار بیٹے بازل فردوس پیغام یوٹیوبرز خاندان بدنام تنقید نشانہ بنایا ہے۔ سوشل میڈیا درخواست خبروں خاندان تصاویر استعمال کریں۔ پاکستان شوبز انڈسٹری سینیئر اداکار فردوس جمال اہلِ خانہ علیحدگی اختیار کرکے تنہاہ زندگی گزارنے پراُٹھا دیا۔ بازل فردوس فیملی میڈیا خصوصی توجہ مرکز بنی ہے سوشل میڈیا ویڈیوز گردش بیوی والدہ بہنوں تصاویر استعمال ہیں۔ اُنہوں یوٹیوبرز خبردار آخری وارننگ ویڈیوز خواتین تصاویر استعمال دیں۔ بازل فردوس والد انٹرویو لینے منع خاندان خواتین تصاویر وائرل منع ہوں۔ اُنہوں پٹھان فیملی تعلق برداشت فیلمی خواتین تصاویر سوشل میڈیا زینت بنیں آپ سلسلہ آپ خلاف قانونی کارروائی گا۔,entertainment
156,ٹیکسز ادائیگیوں نیا مربوط سسٹم ای پیمنٹ  متعارف,https://jang.com.pk/news/1410690,ٹیکسوں ادائیگیوں نیا مربوط سسٹم ای پیمنٹ  متعارف گیا۔ حوالے فیڈرل بورڈ آف ریونیو اعلامیہ جاری ہے۔ ایف بی آر وِد ہولڈنگ ٹیکس انکم ٹیکس سیلز ٹیکس فیڈرل ایکسائز ڈیوٹی ادائیگی یکجا ہے۔ انٹرنیشنل مانیٹری فنڈ آئی ایم ایف وفد چیف نیتھن پورٹر قیادت وزارت خزانہ دورہ کیا۔ ٹیکسوں ادائیگی نیا سسٹم آئرس  پورٹل دستیاب ہے۔ صارفین انٹر نیٹ بینکنگ ٹی ایم موبائل بینکنگ آن لائن ادائیگی سہولت میسر گی۔ ایف بی آر ادائیگی تصدیق شدہ کمپیوٹرائزڈ پیمنٹ رسید ای میل ایس ایم ایس گی۔ ایف بی آر جانب مربوط انٹر فیس فراہم متعدد لاگ اِنز پلیٹ فارم بدلنے گی۔,business
39,خوردنی تیل درآمدات سالانہ بنیادوں نمایاں اضافہ ریکارڈ,https://urdu.samaa.tv/2087325087,ملک خوردنی تیل درآمدات جاری مالی سال  ماہ سالانہ بنیاد اضافہ ریکارڈ گیا۔ اسٹیٹ بینک اورادارہ شماریات پاکستان اعدادوشمار مالی سال  ماہ سویابین آئل درآمدات پرملین ڈالرز رمبادلہ خرچ گزشتہ مالی سال مدت مقابلے فیصد ہے۔ رپورٹ گزشتہ مالی سال مدت سویابین آئل درآمدات کاحجم ملین ڈالر ریکارڈ تھا۔ اکتوبرمیں سویابین آئل درآمدات حجم ملین ڈالر ریکارڈ ستمبرمیں ملین ڈالر گزشتہ سال اکتوبرمیں  ملین ڈالر تھا۔ مالی سال میں سویابین آئل درآمدات پرملین ڈالرکا زرمبادلہ خرچ تھا۔ اعدادوشمارکے مالی سال ماہ پام آئل درآمدات حجم ارب ڈالرریکارڈ جوگزشتہ مالی سال مدت مقابلے فیصد ہے گزشتہ مالی سال مدت پام آئل درآمدات پرملین ڈالرز رمبادلہ خرچ تھا۔ اکتوبرمیں پام آئل درآمدات کاحجم ملین ڈالرریکارڈ ستمبرمیں  ملین ڈالر گزشتہ سال اکتوبرمیں ملین ڈالر تھا۔ مالی سال میں پام آئل درآمدات کاحجم ارب ڈالرریکارڈ تھا۔,business
529,آئی بھارتی دباؤ اسکردو کشمیر چیمپئینز ٹرافی ٹور منسوخ کردیا,https://www.express.pk/story/2733317/icc-pcb-bcci-champions-trophy-tour-cancelled/,انٹرنیشنل کرکٹ کونسل آئی سی بھارتی کرکٹ بورڈ بی آئی جانب اعتراض اٹھائے اسکردو مظفرآباد چیمپئنز ٹرافی  ٹرافی ٹور منسوخ کردیا۔ بھارتی میڈیا آئی جانب منسوخی فیصلہ پاکستان کرکٹ بورڈ پی بی شیئر کردہ ٹرافی ٹور شیڈول بی آئی اعتراضات آیا ہے۔ پڑھیئےایونٹ  ٹرافی کشمیر بھارتی میڈیا سیخ پا ہوگیا پی بی جانب گزشتہ روز   جاری ٹرافی ٹور شیڈول اعلان تھا۔ تاہم آئی اسکردو کشمیر ٹور بنانے فیصلہ ہے۔ پڑھیئےآئی چیمپینز ٹرافی دبئی اسلام آباد پہنچ آئی جانب اقدام وقت بھارتی ٹیم چیمپئنز ٹرافی پاکستان آنے حوالے تنازع جاری ہے ادارے جانب پی بی بھارت پاکستان متعلق بتا ہے۔ واضح جمعے روز حکومتی ہدایات روشنی پاکستان کرکٹ بورڈ پی بی آئی ای میل بھارتی ٹیم پاکستان آ کھیلنے وجویات متعلق تحریری جواب مانگا ہے۔,sports
161,تولہ سونے قیمت  روپے,https://jang.com.pk/news/1410348,ملک سونے قیمت آج مسلسل دوسرے روز کمی ہوگئی۔ آل پاکستان جیمز اینڈ جیولرز ایسوسی ایشن تولہ سونے قیمت  روپے ہوکر  لاکھ   روپے ہوگئی۔ ایسوسی ایشن  گرام سونے قیمت  روپے ہوکر  لاکھ  ہزار روپے ہے۔ جانب عالمی بازار سونے قیمت  ڈالر ہوکر  ڈالر اونس ہے۔,business
61,عطا اللّٰہ عیسیٰ خیلوی بوہیمیا ملاقات پیروں بیٹھ عقیدت اظہار,https://jang.com.pk/news/1411904,شہرہ آفاق پاکستانی لوک گلوکار عطا اللّٰہ عیسیٰ خیلوی پنجابی ریپر گلوگار میوزک پروڈیوسر بوہیمیا لندن ملاقات ہوئی۔ پاکستانی امریکی موسیقار بوہیمیا عطا اللّٰہ عیسیٰ خیلوی پناہ عقیدت اظہار کیا۔ بوہیمیا عطا اللّٰہ پیروں بیٹھ گئے گلے ملے پیار کیا۔ سوشل میڈیا شہرت پانے برطانوی پاکستانی شوقین گلوکار کاشف رانا المعروف چاہت فتح علی خان معروف پنجاب ریپر گلوکار بوہیمیا ویڈیو کال سوشل میڈیا دھوم مچی۔ سوشل میڈیا شہرت پانے برطانوی پاکستانی شوقین گلوکار کاشف رانا المعروف چاہت فتح علی خان معروف پنجاب ریپر گلوکار بوہیمیا ویڈیو کال سوشل میڈیا دھوم مچ گئی۔ دنوں بوہیمیا لندن دورے چاہت فتح علی خان ویڈیو کال گفتگو ہے دورانِ ویڈیو کال چاہت فتح علی خان بدو بدی ورژن بوہیمیا سنا داد وصول کی۔ موقع چاہت فتح علی خان مخصوص انداز بوہیمیا شعر سنایا سننے پنجابی ریپر مزاحیہ انداز دوستو نیا گانا بوہیمیا بوم۔,entertainment
